Uniprot.ID.1,Gene.names.1,Gene.names.2,Uniprot.ID.2,Layer
E1W9T4,bioC,fabF,E1WF66,Metabolic
E1W9T5,bioD,bioA,E1W9T1,Metabolic
E1W9T5,bioD,bioD,E1WBH1,Metabolic
E1W9T8,SL1344_0777,topA,E1WC46,PPI
E1W9T8,SL1344_0777,leuS,E1W9E9,PPI
E1W9U0,moaB,SL1344_3545,E1WD10,PPI
E1W9U2,moaD,moaA,E1W9T9,Metabolic
E1W9U2,moaD,moaC,E1W9U1,Metabolic
E1W9U2,moaD,moeB,E1W9Y1,PPI
E1W9U2,moaD,lipA,E1W9D4,Metabolic
E1W9U3,moaE,nikR,E1WD14,PPI
E1W9U3,moaE,moaD,E1W9U2,PPI
E1W9U3,moaE,SL1344_1280,E1WFL3,PPI
E1W9U3,moaE,moaA,E1W9T9,Metabolic
E1W9U3,moaE,lipA,E1W9D4,Metabolic
E1W9U3,moaE,umuD,E1WGN3,PPI
E1W9U3,moaE,eutC,E1WCU1,PPI
E1W9U3,moaE,hcr,E1W6W9,PPI
E1W9U3,moaE,SL1344_1861,E1WGG7,PPI
E1W9U3,moaE,moaC,E1W9U1,Metabolic
E1W9U9,ybhO,pgpB,E1WC42,Metabolic
E1W9U9,ybhO,gldA,E1WEG4,Metabolic
E1W9U9,ybhO,SL1344_3496,E1WIV5,Metabolic
E1W9U9,ybhO,melA,E1WEY8,Metabolic
E1W9U9,ybhO,glpK,E1WEE1,Metabolic
E1W9U9,ybhO,SL1344_0414,E1W8T0,Metabolic
E1W9V6,ybiH,visB,E1WHJ7,PPI
E1W9V6,ybiH,hydA,E1WA87,PPI
E1W9V7,rhlE,cspA,E1WD78,PPI
E1W9V8,dinG,ssb,E1WEU6,PPI
E1W9W6,glnH,glnP,E1W9W5,Metabolic
E1W9W8,ybiF,rhtC,E1WE21,Metabolic
E1W9W8,ybiF,rhtB,E1WE22,Metabolic
E1W9X1,SL1344_0810,SL1344_1685,E1WFZ4,Transcriptional_regulatory
E1W9X1,SL1344_0810,secG,E1WI75,Transcriptional_regulatory
E1W9X1,SL1344_0810,SL1344_1684,E1WFZ3,Transcriptional_regulatory
E1W9X1,SL1344_0810,purU,E1WFZ6,Transcriptional_regulatory
E1W9X1,SL1344_0810,sitD,E1WAA9,Transcriptional_regulatory
E1W9X1,SL1344_0810,SL1344_1686,E1WFZ5,Transcriptional_regulatory
E1W9X1,SL1344_0810,ybiR,E1W9X2,Transcriptional_regulatory
E1W9X1,SL1344_0810,gntT,E1WIT9,Transcriptional_regulatory
E1W9X1,SL1344_0810,SL1344_0330,E1W8J6,Transcriptional_regulatory
E1W9X1,SL1344_0810,rfaH,E1WE39,Transcriptional_regulatory
E1W9X1,SL1344_0810,SL1344_1071,E1W7G3,PPI
E1W9X1,SL1344_0810,prpR,E1W8M8,Transcriptional_regulatory
E1W9X1,SL1344_0810,SL1344_3932,E1WE40,Transcriptional_regulatory
E1W9X1,SL1344_0810,SL1344_0810,E1W9X1,Transcriptional_regulatory
E1W9X1,SL1344_0810,yhjE,E1WD39,Transcriptional_regulatory
E1W9X1,SL1344_0810,hycG,E1WA92,PPI
E1W9X1,SL1344_0810,iolG,E1WAW0,PPI
E1W9X1,SL1344_0810,sitA,E1WAA6,Transcriptional_regulatory
E1W9X1,SL1344_0810,prpB,E1W8M9,Transcriptional_regulatory
E1W9X1,SL1344_0810,nupC,E1WCP8,Transcriptional_regulatory
E1W9X1,SL1344_0810,caiC,E1W7U5,Transcriptional_regulatory
E1W9X1,SL1344_0810,SL1344_0329,E1W8J5,Transcriptional_regulatory
E1W9X1,SL1344_0810,sopE,E1WJI8,Transcriptional_regulatory
E1W9X1,SL1344_0810,yhjB,E1WD36,PPI
E1W9X1,SL1344_0810,ubiB,E1WE41,Transcriptional_regulatory
E1W9X1,SL1344_0810,SL1344_2439,E1WCW0,Transcriptional_regulatory
E1W9X1,SL1344_0810,ybiP,E1W9X0,Transcriptional_regulatory
E1W9X1,SL1344_0810,SL1344_2673,E1WJI7,Transcriptional_regulatory
E1W9X1,SL1344_0810,sitC,E1WAA8,Transcriptional_regulatory
E1W9X1,SL1344_0810,caiE,E1W7U3,Transcriptional_regulatory
E1W9X1,SL1344_0810,SL1344_2840,E1WAA5,Transcriptional_regulatory
E1W9X1,SL1344_0810,SL1344_1763,E1WG71,Transcriptional_regulatory
E1W9X1,SL1344_0810,mntH,E1WCP7,Transcriptional_regulatory
E1W9X1,SL1344_0810,sitB,E1WAA7,Transcriptional_regulatory
E1W9X1,SL1344_0810,dps,E1W9W7,Transcriptional_regulatory
E1W9X1,SL1344_0810,caiD,E1W7U4,Transcriptional_regulatory
E1W9X3,ybiS,lppA,E1WFP3,Metabolic
E1W9X3,ybiS,lnt,E1W9G7,Metabolic
E1W9X3,ybiS,SL1344_1152,E1WF84,Metabolic
E1W9X3,ybiS,SL1344_1309,E1WFP1,Metabolic
E1W9X9,ybiW,ybiY,E1W9Y0,Metabolic
E1W9Y3,ybiK,SL1344_3563,E1WD28,Metabolic
E1W9Y5,yliB,yliC,E1W9Y6,Metabolic
E1W9Y5,yliB,yliD,E1W9Y7,Metabolic
E1W9Y6,yliC,yliD,E1W9Y7,Metabolic
E1W9Z3,SL1344_0833,fadA,E1WE43,Metabolic
E1W9Z3,SL1344_0833,SL1344_0305,E1W8H3,Metabolic
E1W9Z3,SL1344_0833,SL1344_2358,E1WCM9,Metabolic
E1W9Z7,SL1344_0837,gcd,E1W841,Metabolic
E1W9Z9,dacC,dacD,E1WGZ5,Metabolic
E1WA00,deoR,deoD,E1WBA0,Transcriptional_regulatory
E1WA00,deoR,deoA,E1WB98,Transcriptional_regulatory
E1WA00,deoR,tsx,E1W8S3,Transcriptional_regulatory
E1WA00,deoR,deoC,E1WB97,Transcriptional_regulatory
E1WA00,deoR,deoB,E1WB99,Transcriptional_regulatory
E1WA01,ybjG,bacA,E1WHZ2,Metabolic
E1WA05,SL1344_2737,SL1344_1071,E1W7G3,Metabolic
E1WA05,SL1344_2737,ugpQ,E1WIX8,Metabolic
E1WA05,SL1344_2737,SL1344_4365,E1WAW8,Metabolic
E1WA05,SL1344_2737,SL1344_4359,E1WAW2,Metabolic
E1WA05,SL1344_2737,iolG,E1WAW0,Metabolic
E1WA22,fljB,fliS,E1WGJ7,PPI
E1WA24,iroB,fes,E1W987,Metabolic
E1WA27,iroE,ybdA,E1W994,Metabolic
E1WA28,iroN,tonB,E1WC68,Metabolic
E1WA28,iroN,exbD,E1WHU6,Metabolic
E1WA28,iroN,exbB,E1WHU7,Metabolic
E1WA35,SL1344_2770,SL1344_2771,E1WA36,Metabolic
E1WA35,SL1344_2770,SL1344_2772,E1WA37,Metabolic
E1WA36,SL1344_2771,SL1344_2772,E1WA37,Metabolic
E1WA39,ygaF,ppiC,E1WDX7,PPI
E1WA40,gabD,SL1344_2258,E1WCC9,Metabolic
E1WA40,gabD,gabT,E1WA41,Metabolic
E1WA40,gabD,hpaI,E1W7D7,Metabolic
E1WA41,gabT,SL1344_1528,E1WBS8,Metabolic
E1WA41,gabT,SL1344_4450,E1WB53,Metabolic
E1WA41,gabT,gabP,E1WA42,Metabolic
E1WA42,gabP,ompF,E1W730,Metabolic
E1WA48,stpA,yccT,E1W7A9,Transcriptional_regulatory
E1WA48,stpA,adrA,E1W8P6,Transcriptional_regulatory
E1WA48,stpA,stdA,E1WHH2,Transcriptional_regulatory
E1WA48,stpA,csgF,E1W7G9,Transcriptional_regulatory
E1WA48,stpA,cpsB2,E1WH17,Transcriptional_regulatory
E1WA48,stpA,mig-14,E1WA31,Transcriptional_regulatory
E1WA48,stpA,wrbA,E1W7F0,Transcriptional_regulatory
E1WA48,stpA,tdcA,E1WI30,Transcriptional_regulatory
E1WA48,stpA,hns,E1WFZ1,PPI
E1WA48,stpA,idnD,E1WB18,Transcriptional_regulatory
E1WA48,stpA,ompA,E1W7A2,Transcriptional_regulatory
E1WA48,stpA,cspH,E1WFB3,Transcriptional_regulatory
E1WA48,stpA,SL1344_0832,E1W9Z2,Transcriptional_regulatory
E1WA48,stpA,gogB,E1WJ59,Transcriptional_regulatory
E1WA48,stpA,sseK2,E1WH69,Transcriptional_regulatory
E1WA48,stpA,csgD,E1W7H1,Transcriptional_regulatory
E1WA48,stpA,SL1344_1017,E1W7A9,PPI
E1WA48,stpA,SL1344_0830,E1W9Z0,Transcriptional_regulatory
E1WA48,stpA,sstT,E1WI11,Transcriptional_regulatory
E1WA48,stpA,sopE2,E1WG92,Transcriptional_regulatory
E1WA48,stpA,cspJ,E1WGN1,Transcriptional_regulatory
E1WA48,stpA,lrhA,E1WCH0,Transcriptional_regulatory
E1WA48,stpA,tatE,E1W9D3,Transcriptional_regulatory
E1WA48,stpA,fadL,E1WCN1,Transcriptional_regulatory
E1WA48,stpA,yqjA,E1WI12,Transcriptional_regulatory
E1WA48,stpA,SL1344_0703,E1W9L4,Transcriptional_regulatory
E1WA48,stpA,yddG,E1WBQ2,Transcriptional_regulatory
E1WA48,stpA,yhjD,E1WD38,Transcriptional_regulatory
E1WA48,stpA,yodD,E1WGM0,Transcriptional_regulatory
E1WA48,stpA,ompC,E1WCA8,Transcriptional_regulatory
E1WA48,stpA,envF,E1WFB0,Transcriptional_regulatory
E1WA48,stpA,SL1344_0547,E1W960,Transcriptional_regulatory
E1WA48,stpA,yhjK,E1WD45,Transcriptional_regulatory
E1WA48,stpA,dppA,E1WD60,Transcriptional_regulatory
E1WA48,stpA,SL1344_0834,E1W9Z4,Transcriptional_regulatory
E1WA48,stpA,ompF,E1W730,Transcriptional_regulatory
E1WA48,stpA,sirA,E1WGI4,Transcriptional_regulatory
E1WA48,stpA,SL1344_3028,E1WHJ2,Transcriptional_regulatory
E1WA48,stpA,pipB2,E1WA29,Transcriptional_regulatory
E1WA48,stpA,dtpA,E1WFW6,Transcriptional_regulatory
E1WA48,stpA,cstAa,E1W9A1,Transcriptional_regulatory
E1WA48,stpA,cysC,E1WAH7,Transcriptional_regulatory
E1WA48,stpA,perM,E1WCX7,Transcriptional_regulatory
E1WA48,stpA,ygjT,E1WI10,Transcriptional_regulatory
E1WA48,stpA,SL1344_2374,E1WCP5,Transcriptional_regulatory
E1WA48,stpA,setB,E1WHE0,Transcriptional_regulatory
E1WA48,stpA,rhuM,E1WDI1,Transcriptional_regulatory
E1WA48,stpA,yfcZ,E1WCN0,Transcriptional_regulatory
E1WA48,stpA,SL1344_0952,E1W746,Transcriptional_regulatory
E1WA48,stpA,orgC,E1WAB3,Transcriptional_regulatory
E1WA48,stpA,SL1344_1922,E1WGM9,Transcriptional_regulatory
E1WA48,stpA,SL1344_1580,E1WBY1,Transcriptional_regulatory
E1WA48,stpA,SL1344_1768,E1WG76,Transcriptional_regulatory
E1WA48,stpA,SL1344_1506,E1WBQ6,Transcriptional_regulatory
E1WA48,stpA,SL1344_1048,E1W7E0,Transcriptional_regulatory
E1WA57,nrdE,grxC,E1WDD1,Metabolic
E1WA57,nrdE,grxB,E1W7J4,Metabolic
E1WA57,nrdE,nrdF,E1WA58,Metabolic
E1WA57,nrdE,grxA,E1WBD7,Metabolic
E1WA58,nrdF,grxC,E1WDD1,Metabolic
E1WA58,nrdF,grxA,E1WBD7,Metabolic
E1WA58,nrdF,nrdI,E1WA56,PPI
E1WA58,nrdF,nrdH,E1WA55,PPI
E1WA58,nrdF,grxB,E1W7J4,Metabolic
E1WA60,proW,proX,E1WA61,Metabolic
E1WA60,proW,caiT,E1W7U8,Metabolic
E1WA61,proX,caiT,E1W7U8,Metabolic
E1WA63,emrR,acrB,E1W8Y4,Transcriptional_regulatory
E1WA63,emrR,acrA,E1W8Y5,Transcriptional_regulatory
E1WA63,emrR,ompD,E1WBQ3,Transcriptional_regulatory
E1WA63,emrR,emrR,E1WA63,Transcriptional_regulatory
E1WA72,alaS,thiJ,E1W8U3,PPI
E1WA72,alaS,alaS,E1WA72,Transcriptional_regulatory
E1WA75,SL1344_2810,yhdJ,E1WIG9,PPI
E1WA76,mltB,mltC,E1WHQ1,Metabolic
E1WA76,mltB,mltE,E1WG36,Metabolic
E1WA80,gutD,srlB,E1WA79,Metabolic
E1WA80,gutD,srlE,E1WA78,Metabolic
E1WA80,gutD,srlA,E1WA77,Metabolic
E1WA80,gutD,ptsH,E1WCR5,Metabolic
E1WA80,gutD,ptsI,E1WCR6,Metabolic
E1WA82,srlR,pflB,E1W704,PPI
E1WA84,ygaA,flrD,E1WA85,Transcriptional_regulatory
E1WA84,ygaA,flrR,E1WA86,Transcriptional_regulatory
E1WA84,ygaA,ygaA,E1WA84,Transcriptional_regulatory
E1WA85,flrD,flrR,E1WA86,Metabolic
E1WA87,hydA,rl18,E1WIK1,PPI
E1WA87,hydA,hypE,E1WAA3,PPI
E1WA87,hydA,minC,E1WG51,PPI
E1WA93,hycF,hyaB2,E1WBL9,Metabolic
E1WA93,hycF,hycE,E1WA94,Metabolic
E1WA93,hycF,hycC,E1WA96,Metabolic
E1WA93,hycF,hycD,E1WA95,Metabolic
E1WA93,hycF,hycB,E1WA97,Metabolic
E1WA94,hycE,hycD,E1WA95,Metabolic
E1WA94,hycE,hycB,E1WA97,Metabolic
E1WA94,hycE,hyaA,E1WG23,Metabolic
E1WA94,hycE,hyaA2,E1WBM0,Metabolic
E1WA94,hycE,hyaB2,E1WBL9,Metabolic
E1WA94,hycE,hycC,E1WA96,Metabolic
E1WA96,hycC,hyaA2,E1WBM0,Metabolic
E1WA96,hycC,hycB,E1WA97,Metabolic
E1WA96,hycC,hyaA,E1WG23,Metabolic
E1WA96,hycC,hyaB2,E1WBL9,Metabolic
E1WA99,hypA,SL1344_0571,E1W984,PPI
E1WA99,hypA,hycE,E1WA94,PPI
E1WA99,hypA,hypB,E1WAA0,PPI
E1WA99,hypA,slyD,E1WIN2,PPI
E1WAA0,hypB,slyD,E1WIN2,PPI
E1WAA0,hypB,hycE,E1WA94,PPI
E1WAA1,hypC,hybG,E1WHT1,PPI
E1WAA2,hypD,hybG,E1WHT1,PPI
E1WAA2,hypD,hypC,E1WAA1,PPI
E1WAA3,hypE,hybG,E1WHT1,PPI
E1WAA3,hypE,hycE,E1WA94,PPI
E1WAA4,fhlA,SL1344_2824,E1WA89,Transcriptional_regulatory
E1WAA4,fhlA,hycD,E1WA95,Transcriptional_regulatory
E1WAA4,fhlA,SC4B5.11c,E1WEX5,Transcriptional_regulatory
E1WAA4,fhlA,fhlA,E1WAA4,Transcriptional_regulatory
E1WAA4,fhlA,hycI,E1WA90,Transcriptional_regulatory
E1WAA4,fhlA,hypE,E1WAA3,Transcriptional_regulatory
E1WAA4,fhlA,hycF,E1WA93,Transcriptional_regulatory
E1WAA4,fhlA,hypC,E1WAA1,Transcriptional_regulatory
E1WAA4,fhlA,hycE,E1WA94,Transcriptional_regulatory
E1WAA4,fhlA,hycC,E1WA96,Transcriptional_regulatory
E1WAA4,fhlA,groEL,E1WF20,PPI
E1WAA4,fhlA,hycG,E1WA92,Transcriptional_regulatory
E1WAA4,fhlA,hycB,E1WA97,Transcriptional_regulatory
E1WAA4,fhlA,hycH,E1WA91,Transcriptional_regulatory
E1WAA4,fhlA,hypD,E1WAA2,Transcriptional_regulatory
E1WAA4,fhlA,hypA,E1WA99,Transcriptional_regulatory
E1WAA4,fhlA,hypB,E1WAA0,Transcriptional_regulatory
E1WAA4,fhlA,hycA,E1WA98,Transcriptional_regulatory
E1WAA6,sitA,sitD,E1WAA9,Metabolic
E1WAA6,sitA,sitC,E1WAA8,Metabolic
E1WAA8,sitC,sitD,E1WAA9,Metabolic
E1WAB1,sprB,SL1344_1562,E1WBW3,Transcriptional_regulatory
E1WAB1,sprB,SL1344_1564,E1WBW5,Transcriptional_regulatory
E1WAB1,sprB,SL1344_2746,E1WA14,Transcriptional_regulatory
E1WAB1,sprB,SL1344_2368,E1WCN9,Transcriptional_regulatory
E1WAB1,sprB,SL1344_2191,E1WHE7,Transcriptional_regulatory
E1WAB1,sprB,SL1344_2369,E1WCP0,Transcriptional_regulatory
E1WAB1,sprB,SL1344_1563,E1WBW4,Transcriptional_regulatory
E1WAB1,sprB,acnA,E1WC44,Transcriptional_regulatory
E1WAB1,sprB,SL1344_1566,E1WBW7,Transcriptional_regulatory
E1WAB1,sprB,SL1344_1565,E1WBW6,Transcriptional_regulatory
E1WAB2,hilC,ilvM,E1WDW9,Transcriptional_regulatory
E1WAB2,hilC,ilvG,E1WDW8,Transcriptional_regulatory
E1WAB2,hilC,SL1344_1806,E1WGB2,Transcriptional_regulatory
E1WAB2,hilC,yifB,E1WDW7,Transcriptional_regulatory
E1WAB2,hilC,crl,E1W8I3,Transcriptional_regulatory
E1WAB2,hilC,SL1344_4247,E1WF00,Transcriptional_regulatory
E1WAB2,hilC,ilvE,E1WDX0,Transcriptional_regulatory
E1WAB2,hilC,invE,E1WAE1,Transcriptional_regulatory
E1WAB2,hilC,invH,E1WAE4,Transcriptional_regulatory
E1WAB2,hilC,SL1344_0314,E1W8I2,Transcriptional_regulatory
E1WAB2,hilC,SL1344_4246,E1WEZ9,Transcriptional_regulatory
E1WAB2,hilC,gpt,E1W8I1,Transcriptional_regulatory
E1WAB2,hilC,SL1344_3295,E1WIA6,Transcriptional_regulatory
E1WAB2,hilC,ptsO,E1WIA7,Transcriptional_regulatory
E1WAB2,hilC,SL1344_1803,E1WGA9,Transcriptional_regulatory
E1WAB2,hilC,ptsN,E1WIA5,Transcriptional_regulatory
E1WAB2,hilC,invG,E1WAE2,Transcriptional_regulatory
E1WAB2,hilC,invF,E1WAE3,Transcriptional_regulatory
E1WAB2,hilC,invA,E1WAE0,Transcriptional_regulatory
E1WAB2,hilC,invB,E1WAD9,Transcriptional_regulatory
E1WAB4,orgAb,proP,E1WG83,PPI
E1WAC0,hilD,SL1344_4247,E1WF00,Transcriptional_regulatory
E1WAC0,hilD,SL1344_4246,E1WEZ9,Transcriptional_regulatory
E1WAC1,hilA,pgtB,E1WCN6,Transcriptional_regulatory
E1WAC1,hilA,pgtA,E1WCN5,Transcriptional_regulatory
E1WAC1,hilA,invE,E1WAE1,Transcriptional_regulatory
E1WAC1,hilA,bcfB,E1W7P5,Transcriptional_regulatory
E1WAC1,hilA,yaeA,H8WUV1,Transcriptional_regulatory
E1WAC1,hilA,yadA,H8WUV0,Transcriptional_regulatory
E1WAC1,hilA,dcuB,E1WD29,Transcriptional_regulatory
E1WAC1,hilA,bcfC,E1W7P6,Transcriptional_regulatory
E1WAC1,hilA,SL1344_2318,E1WCI9,Transcriptional_regulatory
E1WAC1,hilA,pgtC,E1WCN7,Transcriptional_regulatory
E1WAC1,hilA,melA,E1WEY8,Transcriptional_regulatory
E1WAC1,hilA,panB,E1W854,Transcriptional_regulatory
E1WAC1,hilA,SL1344_2130,E1WH86,Transcriptional_regulatory
E1WAC1,hilA,SL1344_3663,E1WDC6,Transcriptional_regulatory
E1WAC1,hilA,bcfE,E1W7P8,Transcriptional_regulatory
E1WAC1,hilA,ssaH,E1WFS3,Transcriptional_regulatory
E1WAC1,hilA,sseL,E1WCC7,Transcriptional_regulatory
E1WAC1,hilA,argT,E1WCJ5,Transcriptional_regulatory
E1WAC1,hilA,shdA,E1WIY9,Transcriptional_regulatory
E1WAC1,hilA,atpF,E1WDU5,Transcriptional_regulatory
E1WAC1,hilA,ygiM,E1WHZ0,Transcriptional_regulatory
E1WAC1,hilA,SL1344_3661,E1WDC4,Transcriptional_regulatory
E1WAC1,hilA,fumB,E1WEZ0,Transcriptional_regulatory
E1WAC1,hilA,sopB,E1W7C2,Transcriptional_regulatory
E1WAC1,hilA,SL1344_3565,E1WD30,Transcriptional_regulatory
E1WAC1,hilA,SL1344_3664,E1WDC7,Transcriptional_regulatory
E1WAC1,hilA,yeiA,E1WHC0,Transcriptional_regulatory
E1WAC1,hilA,bcfD,E1W7P7,Transcriptional_regulatory
E1WAC1,hilA,glpT,E1WCC3,Transcriptional_regulatory
E1WAC1,hilA,SL1344_3799,E1WDQ8,Transcriptional_regulatory
E1WAC1,hilA,pgtP,E1WCN8,Transcriptional_regulatory
E1WAC1,hilA,SL1344_3800,E1WDQ9,Transcriptional_regulatory
E1WAC1,hilA,pagC,E1WFB5,Transcriptional_regulatory
E1WAC1,hilA,SL1344_3857,E1WDW4,Transcriptional_regulatory
E1WAC1,hilA,SL1344_2619,E1WJD3,Transcriptional_regulatory
E1WAC1,hilA,SL1344_3662,E1WDC5,Transcriptional_regulatory
E1WAC1,hilA,hyaF2,E1WBL4,Transcriptional_regulatory
E1WAC1,hilA,himA,E1WFK6,Transcriptional_regulatory
E1WAC1,hilA,invB,E1WAD9,Transcriptional_regulatory
E1WAC1,hilA,SL1344_2163,E1WHB9,Transcriptional_regulatory
E1WAC1,hilA,cls,E1WC70,Transcriptional_regulatory
E1WAC1,hilA,SL1344_2317,E1WCI8,Transcriptional_regulatory
E1WAC1,hilA,SL1344_3798,E1WDQ7,Transcriptional_regulatory
E1WAC1,hilA,bcfF,E1W7P9,Transcriptional_regulatory
E1WAC1,hilA,yrdA,E1WIH6,Transcriptional_regulatory
E1WAC1,hilA,SL1344_3563,E1WD28,Transcriptional_regulatory
E1WAC1,hilA,sthB,E1WBC4,Transcriptional_regulatory
E1WAC1,hilA,SL1344_P1_0065,H8WUQ5,Transcriptional_regulatory
E1WAC1,hilA,spvR,H8WUQ6,Transcriptional_regulatory
E1WAC1,hilA,yacA,H8WUU7,Transcriptional_regulatory
E1WAC1,hilA,yacB,H8WUU8,Transcriptional_regulatory
E1WAC1,hilA,yacC,H8WUU9,Transcriptional_regulatory
E1WAC1,hilA,invA,E1WAE0,Transcriptional_regulatory
E1WAC1,hilA,uhpC,E1WDL3,Transcriptional_regulatory
E1WAC1,hilA,uhpA,E1WDL5,Transcriptional_regulatory
E1WAC1,hilA,sopE2,E1WG92,Transcriptional_regulatory
E1WAC1,hilA,ydiA,H8WUY8,Transcriptional_regulatory
E1WAC1,hilA,purD,E1WEL9,Transcriptional_regulatory
E1WAC1,hilA,bcfG,E1W7Q0,Transcriptional_regulatory
E1WAC1,hilA,SL1344_0042,E1W7R5,Transcriptional_regulatory
E1WAC1,hilA,SL1344_0043,E1W7R6,Transcriptional_regulatory
E1WAC1,hilA,rffD,E1WDY7,Transcriptional_regulatory
E1WAC1,hilA,SL1344_3899,E1WE06,Transcriptional_regulatory
E1WAC1,hilA,SL1344_3900,E1WE08,Transcriptional_regulatory
E1WAC1,hilA,dapF,E1WE09,Transcriptional_regulatory
E1WAC1,hilA,sipF,E1WAC5,Transcriptional_regulatory
E1WAC1,hilA,xerC,E1WE11,Transcriptional_regulatory
E1WAC1,hilA,uhpB,E1WDL4,Transcriptional_regulatory
E1WAC1,hilA,ydhA,H8WUY7,Transcriptional_regulatory
E1WAC1,hilA,birA,E1WEI7,Transcriptional_regulatory
E1WAC1,hilA,invF,E1WAE3,Transcriptional_regulatory
E1WAC1,hilA,purH,E1WEM0,Transcriptional_regulatory
E1WAC1,hilA,pepE,SL1344_4125,Transcriptional_regulatory
E1WAC1,hilA,pheS,E1WFK4,Transcriptional_regulatory
E1WAC1,hilA,pheT,E1WFK5,Transcriptional_regulatory
E1WAC1,hilA,lpp,E1WFP3,Transcriptional_regulatory
E1WAC1,hilA,siiA,E1WEU7,Transcriptional_regulatory
E1WAC1,hilA,sipA,E1WAC6,Transcriptional_regulatory
E1WAC1,hilA,ybaL,E1W900,Transcriptional_regulatory
E1WAC1,hilA,SL1344_3902,E1WE10,Transcriptional_regulatory
E1WAC1,hilA,sipD,E1WAC7,Transcriptional_regulatory
E1WAC1,hilA,ybiR,E1W9X2,Transcriptional_regulatory
E1WAC1,hilA,truD,E1WAH2,PPI
E1WAC1,hilA,SL1344_2848,E1WAB3,Transcriptional_regulatory
E1WAC1,hilA,invH,E1WAE4,Transcriptional_regulatory
E1WAC1,hilA,SL1344_1785,E1WG93,Transcriptional_regulatory
E1WAC1,hilA,SL1344_1794,E1WGA1,Transcriptional_regulatory
E1WAC1,hilA,SL1344_1795,E1WGA2,Transcriptional_regulatory
E1WAC1,hilA,flhD,E1WGG6,Transcriptional_regulatory
E1WAC1,hilA,sopA,E1WGZ9,Transcriptional_regulatory
E1WAC1,hilA,sopE,E1WJI8,Transcriptional_regulatory
E1WAC1,hilA,phnO,E1WEX7,Transcriptional_regulatory
E1WAC1,hilA,hilD,E1WAC0,Transcriptional_regulatory
E1WAC1,hilA,asnB,E1W9H4,Transcriptional_regulatory
E1WAC1,hilA,SL1344_1671,E1WC71,Transcriptional_regulatory
E1WAC1,hilA,murB,E1WEI6,Transcriptional_regulatory
E1WAC1,hilA,SL1344_4492,E1WB95,Transcriptional_regulatory
E1WAC1,hilA,orgAb,E1WAB4,Transcriptional_regulatory
E1WAC1,hilA,SL1344_0828,E1W9Y8,Transcriptional_regulatory
E1WAC1,hilA,SL1344_0829,E1W9Y9,Transcriptional_regulatory
E1WAC1,hilA,SL1344_4126,E1WEN1,Transcriptional_regulatory
E1WAC1,hilA,panD,E1W852,Transcriptional_regulatory
E1WAC1,hilA,panC,E1W853,Transcriptional_regulatory
E1WAC1,hilA,yafB,E1W8C1,Transcriptional_regulatory
E1WAC1,hilA,prgI,E1WAB8,Transcriptional_regulatory
E1WAC1,hilA,SL1344_0810,E1W9X1,Transcriptional_regulatory
E1WAC1,hilA,miaB,E1W9H1,Transcriptional_regulatory
E1WAC1,hilA,smpB,E1WJH4,Transcriptional_regulatory
E1WAC1,hilA,dcuB,E1WEZ1,Transcriptional_regulatory
E1WAC1,hilA,SL1344_4520,E1WBC3,Transcriptional_regulatory
E1WAC1,hilA,SL1344_4493,E1WB96,Transcriptional_regulatory
E1WAC1,hilA,invG,E1WAE2,Transcriptional_regulatory
E1WAC1,hilA,sthD,E1WBC2,Transcriptional_regulatory
E1WAC1,hilA,ybiP,E1W9X0,Transcriptional_regulatory
E1WAC1,hilA,SL1344_4127,E1WEN2,Transcriptional_regulatory
E1WAC1,hilA,yjbC,E1WEN3,Transcriptional_regulatory
E1WAC1,hilA,prgH,E1WAB9,Transcriptional_regulatory
E1WAC1,hilA,orgAa,E1WAB5,Transcriptional_regulatory
E1WAC1,hilA,rnfH,E1WJH2,Transcriptional_regulatory
E1WAC1,hilA,SL1344_3904,E1WE12,Transcriptional_regulatory
E1WAC1,hilA,SL1344_2661,E1WJH5,Transcriptional_regulatory
E1WAC1,hilA,prgJ,E1WAB7,Transcriptional_regulatory
E1WAC1,hilA,prgK,E1WAB6,Transcriptional_regulatory
E1WAC1,hilA,pagD,E1WFB4,Transcriptional_regulatory
E1WAC1,hilA,SL1344_2659,E1WJH3,Transcriptional_regulatory
E1WAC1,hilA,deoC,E1WB97,Transcriptional_regulatory
E1WAC3,sptP_,sicP,E1WAC4,PPI
E1WAC8,sipC,sipB,E1WAC9,PPI
E1WAC8,sipC,sipC,E1WAC8,PPI
E1WAD0,sicA,sipC,E1WAC8,PPI
E1WAD0,sicA,sipB,E1WAC9,PPI
E1WAD5,spaO,invC,E1WAD8,PPI
E1WAD5,spaO,sipC,E1WAC8,PPI
E1WAD5,spaO,sipB,E1WAC9,PPI
E1WAD5,spaO,orgB,E1WAB4,PPI
E1WAD5,spaO,sipD,E1WAC7,PPI
E1WAD5,spaO,orgA,E1WAB5,PPI
E1WAE0,invA,ssaU,E1WFT8,PPI
E1WAE0,invA,flhB,E1WGF5,PPI
E1WAE0,invA,fliJ,E1WGK9,PPI
E1WAE1,invE,sipB,E1WAC9,PPI
E1WAE1,invE,sipC,E1WAC8,PPI
E1WAE3,invF,SL1344_2610,E1WJC4,Transcriptional_regulatory
E1WAE3,invF,sopE,E1WJI8,Transcriptional_regulatory
E1WAE3,invF,thyA,E1WAP4,Transcriptional_regulatory
